Product Name,Category Name,Forecast Date,Actual Demand,Moving Average Prediction,Weighted Moving Average Prediction,Linear Regression Prediction,Best Model,Final Predicted Demand,MAE,RMSE,MAPE,R2 Score,Demand Trend,Forecast Risk Level
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-17,16,16.428571428571427,14.821428571428571,17.154987909656843,Linear Regression,17.154987909656843,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-18,19,16.0,14.714285714285714,17.14950257055115,Linear Regression,17.14950257055115,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-19,20,16.142857142857142,15.464285714285714,17.15834283909985,Linear Regression,17.15834283909985,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-20,14,15.571428571428571,16.428571428571427,17.171908167319373,Linear Regression,17.171908167319373,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-21,18,15.571428571428571,16.035714285714285,17.156879565143537,Linear Regression,17.156879565143537,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-22,18,15.571428571428571,16.642857142857142,17.160915774400454,Linear Regression,17.160915774400454,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-23,21,16.428571428571427,17.25,17.164935207648288,Linear Regression,17.164935207648288,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-24,12,18.0,18.392857142857142,17.183155959589143,Linear Regression,17.183155959589143,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-25,17,17.428571428571427,16.892857142857142,17.158697663983844,Linear Regression,17.158697663983844,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-26,16,17.142857142857142,16.785714285714285,17.157981171401794,Linear Regression,17.157981171401794,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-27,12,16.571428571428573,16.5,17.152545069372923,Linear Regression,17.152545069372923,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-28,18,16.285714285714285,15.357142857142858,17.128263460381813,Linear Regression,17.128263460381813,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-29,19,16.285714285714285,15.785714285714286,17.13235049003267,Linear Regression,17.13235049003267,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-04-30,22,16.428571428571427,16.464285714285715,17.141126584909582,Linear Regression,17.141126584909582,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-01,20,16.571428571428573,17.857142857142858,17.163967650514962,Linear Regression,17.163967650514962,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-02,22,17.714285714285715,18.714285714285715,17.177325212536477,Linear Regression,17.177325212536477,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-03,19,18.428571428571427,19.785714285714285,17.200006604692632,Linear Regression,17.200006604692632,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-04,15,18.857142857142858,19.928571428571427,17.208543479275512,Linear Regression,17.208543479275512,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-05,22,19.285714285714285,18.964285714285715,17.19833189531205,Linear Regression,17.19833189531205,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-06,11,19.857142857142858,19.642857142857142,17.2208722741433,Linear Regression,17.2208722741433,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-07,19,18.714285714285715,17.428571428571427,17.191978647531595,Linear Regression,17.191978647531595,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-08,18,18.285714285714285,17.5,17.200498839938746,Linear Regression,17.200498839938746,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-09,17,18.0,17.428571428571427,17.20432768628345,Linear Regression,17.20432768628345,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-10,14,17.285714285714285,17.178571428571427,17.203489725749247,Linear Regression,17.203489725749247,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-11,10,16.571428571428573,16.357142857142858,17.188717824055317,Linear Regression,17.188717824055317,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-12,19,15.857142857142858,14.714285714285714,17.15544435192446,Linear Regression,17.15544435192446,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-13,17,15.428571428571429,15.5,17.164020723048342,Linear Regression,17.164020723048342,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-14,20,16.285714285714285,15.892857142857142,17.163303077121153,Linear Regression,17.163303077121153,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-15,24,16.428571428571427,16.821428571428573,17.17646114322415,Linear Regression,17.17646114322415,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-16,14,17.285714285714285,18.714285714285715,17.20804175733223,Linear Regression,17.20804175733223,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-17,14,16.857142857142858,17.892857142857142,17.193358745481618,Linear Regression,17.193358745481618,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-18,20,16.857142857142858,17.178571428571427,17.178734871557733,Linear Regression,17.178734871557733,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-19,19,18.285714285714285,17.964285714285715,17.191787795707764,Linear Regression,17.191787795707764,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-20,8,18.285714285714285,18.142857142857142,17.200190468632197,Linear Regression,17.200190468632197,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-21,15,17.0,15.571428571428571,17.1580426778574,Linear Regression,17.1580426778574,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-22,15,16.285714285714285,15.071428571428571,17.148174090731946,Linear Regression,17.148174090731946,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-23,16,15.0,14.75,17.138345050810766,Linear Regression,17.138345050810766,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-24,22,15.285714285714286,15.0,17.133132023245025,Linear Regression,17.133132023245025,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-25,14,16.428571428571427,16.678571428571427,17.155368421052632,Linear Regression,17.155368421052632,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-26,23,15.571428571428571,16.071428571428573,17.140986301369864,Linear Regression,17.140986301369864,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-27,25,16.142857142857142,17.928571428571427,17.167710594961026,Linear Regression,17.167710594961026,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-28,13,18.571428571428573,20.142857142857142,17.203439973195014,Linear Regression,17.203439973195014,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-29,14,18.285714285714285,18.75,17.184419549031958,Linear Regression,17.184419549031958,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-30,20,18.142857142857142,17.678571428571427,17.17002016754577,Linear Regression,17.17002016754577,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-05-31,15,18.714285714285715,18.142857142857142,17.18291971932721,Linear Regression,17.18291971932721,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-01,24,17.714285714285715,17.214285714285715,17.173092316760226,Linear Regression,17.173092316760226,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-02,12,19.142857142857142,18.785714285714285,17.20407392855217,Linear Regression,17.20407392855217,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-03,13,17.571428571428573,17.0,17.1806342015855,Linear Regression,17.1806342015855,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-04,13,15.857142857142858,15.857142857142858,17.161806887031215,Linear Regression,17.161806887031215,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-05,12,15.857142857142858,15.142857142857142,17.14305390825267,Linear Regression,17.14305390825267,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-06,20,15.571428571428571,14.178571428571429,17.119865323292807,Linear Regression,17.119865323292807,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-07,14,15.571428571428571,15.285714285714286,17.132804168317136,Linear Regression,17.132804168317136,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-08,16,15.428571428571429,14.892857142857142,17.118695467120663,Linear Regression,17.118695467120663,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-09,18,14.285714285714286,15.035714285714286,17.113631020841495,Linear Regression,17.113631020841495,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-10,18,15.142857142857142,15.964285714285714,17.117565164756176,Linear Regression,17.117565164756176,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-11,14,15.857142857142858,16.678571428571427,17.12148389726865,Linear Regression,17.12148389726865,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-12,19,16.0,16.214285714285715,17.107470159034648,Linear Regression,17.107470159034648,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-13,22,17.0,16.964285714285715,17.115882666826998,Linear Regression,17.115882666826998,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-14,23,17.285714285714285,18.214285714285715,17.1376701286041,Linear Regression,17.1376701286041,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-15,10,18.571428571428573,19.642857142857142,17.163836791699918,Linear Regression,17.163836791699918,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-16,19,17.714285714285715,17.5,17.131930343207518,Linear Regression,17.131930343207518,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-17,19,17.857142857142858,17.821428571428573,17.14023731666803,Linear Regression,17.14023731666803,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-18,14,18.0,18.107142857142858,17.148511957111467,Linear Regression,17.148511957111467,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-19,17,18.0,17.107142857142858,17.134532196267457,Linear Regression,17.134532196267457,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-20,16,17.714285714285715,16.857142857142858,17.133925268220498,Linear Regression,17.133925268220498,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-21,16,16.857142857142858,16.428571428571427,17.12888611077615,Linear Regression,17.12888611077615,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-22,24,15.857142857142858,16.214285714285715,17.12386649085458,Linear Regression,17.12386649085458,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-23,24,17.857142857142858,18.25,17.154264545908916,Linear Regression,17.154264545908916,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
Field & Stream Sportsman 16 Gun Fire Safe,Fishing,2017-06-24,12,18.571428571428573,19.785714285714285,17.18454505451523,Linear Regression,17.18454505451523,3.4574940611982683,4.2610592664712685,21.158875191843713,-0.004716627348563929,Stable Demand,LOW
